,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
149,2011-05-30,6622962.0,3.0,1068.441935483871,343678.8,3.8,46817036.0461344,12.52911312407837,44886811.68822414,25.5853591742153,89.65883870967743,1915.35,1735.38,18260058.0
150,2011-05-31,6289994.0,3.0,1068.0709677419354,343678.8,3.8,46797626.40214872,12.18299978934064,44871786.45123236,25.46781124921003,89.66441935483871,1915.01,1734.45,18261515.0
151,2011-06-01,6117140.0,3.25,1067.7,343678.8,3.8,46778216.75816305,11.83688645460291,44856761.21424057,25.35026332420476,89.67,1913.48,1732.01,18262973.0
152,2011-06-02,6553615.0,3.25,1067.26,343678.8,3.8,46758807.11417738,11.49077311986519,44841735.97724879,25.2327153991995,89.6844,1912.61,1730.75,18264559.0
153,2011-06-03,7175886.0,3.25,1066.82,343678.8,3.8,46739397.4701917,11.14465978512746,44826710.740257,25.11516747419423,89.6988,1912.19,1730.24,18266145.0
154,2011-06-04,7890751.0,3.25,1066.38,343678.8,3.8,46799834.79481778,11.38439014114177,44809737.91426164,25.15687802822836,89.7132,1911.84,1730.02,18267731.0
155,2011-06-05,7452010.0,3.25,1065.94,343678.8,3.8,46872101.29997893,11.71091215504529,44792476.55656204,25.22218243100906,89.7276,1911.62,1729.53,18269317.0
156,2011-06-06,7066663.0,3.25,1065.5,343678.8,3.8,46944367.80514009,12.0374341689488,44775215.19886244,25.28748683378976,89.742,1911.53,1729.38,18270904.0
157,2011-06-07,6646494.0,3.25,1065.06,343678.8,3.8,47016634.31030124,12.36395618285232,44757953.84116284,25.35279123657047,89.7564,1911.26,1729.63,18272490.0
158,2011-06-08,6533626.0,3.25,1064.62,343678.8,3.8,47088900.8154624,12.69047819675584,44740692.48346324,25.41809563935117,89.77080000000001,1910.95,1729.45,18274076.0
159,2011-06-09,6527840.0,3.25,1064.18,343678.8,3.8,47161167.32062355,13.01700021065936,44723431.12576364,25.48340004213187,89.7852,1910.86,1729.4,18275662.0
160,2011-06-10,7147874.0,3.25,1063.74,343678.8,3.8,47233433.82578471,13.34352222456288,44706169.76806404,25.54870444491258,89.7996,1910.72,1729.3,18277248.0
161,2011-06-11,7367539.0,3.25,1063.3,343678.8,3.8,47305700.33094586,13.6700442384664,44688908.41036444,25.61400884769328,89.81400000000001,1910.82,1729.45,18278835.0
162,2011-06-12,6120502.0,3.25,1062.86,343678.8,3.8,47377966.83610702,13.99656625236991,44671647.05266484,25.67931325047398,89.8284,1910.89,1729.4,18280421.0
163,2011-06-13,6608758.0,3.25,1062.42,343678.8,3.8,47450233.34126817,14.32308826627343,44654385.69496524,25.74461765325469,89.8428,1910.99,1729.64,18282007.0
164,2011-06-14,6571956.0,3.25,1061.98,343678.8,3.8,47522499.84642933,14.64961028017695,44637124.33726564,25.80992205603539,89.8572,1912.0,1731.15,18283593.0
165,2011-06-15,6587767.0,3.25,1061.54,343678.8,3.8,47594766.35159048,14.97613229408046,44619862.97956605,25.87522645881609,89.8716,1912.99,1732.63,18285179.0
166,2011-06-16,6632851.0,3.25,1061.1,343678.8,3.8,47667032.85675163,15.30265430798399,44602601.62186644,25.9405308615968,89.886,1913.79,1733.64,18286766.0
167,2011-06-17,7165432.0,3.25,1060.66,343678.8,3.8,47739299.36191279,15.62917632188751,44585340.26416684,26.0058352643775,89.9004,1914.77,1735.41,18288352.0
168,2011-06-18,7372098.0,3.25,1060.22,343678.8,3.8,47811565.86707394,15.95569833579103,44568078.90646724,26.07113966715821,89.9148,1915.75,1736.8,18289938.0
169,2011-06-19,6139062.0,3.25,1059.78,343678.8,3.8,47883832.3722351,16.28222034969454,44550817.54876764,26.13644406993891,89.92920000000001,1916.22,1737.39,18291524.0
170,2011-06-20,6643723.0,3.25,1059.34,343678.8,3.8,47956098.87739625,16.60874236359806,44533556.19106805,26.20174847271961,89.9436,1917.21,1738.96,18293110.0
171,2011-06-21,6658196.0,3.25,1058.9,343678.8,3.8,48028365.38255741,16.93526437750158,44516294.83336844,26.26705287550032,89.958,1918.73,1741.63,18294697.0
172,2011-06-22,6363419.0,3.25,1058.46,343678.8,3.8,48100631.88771856,17.26178639140509,44499033.47566885,26.33235727828102,89.97240000000001,1919.87,1743.57,18296283.0
173,2011-06-23,5981398.0,3.25,1058.02,343678.8,3.8,48172898.39287971,17.58830840530861,44481772.11796924,26.39766168106172,89.9868,1920.75,1745.0,18297869.0
174,2011-06-24,6567194.0,3.25,1057.58,343678.8,3.8,48245164.89804087,17.91483041921213,44464510.76026964,26.46296608384243,90.0012,1921.39,1746.06,18299455.0
175,2011-06-25,6289058.0,3.25,1057.14,343678.8,3.8,48317431.40320202,18.24135243311564,44447249.40257005,26.52827048662313,90.0156,1921.84,1746.62,18301041.0
176,2011-06-26,4476597.0,3.25,1056.7,343678.8,3.8,48389697.90836318,18.56787444701916,44429988.04487044,26.59357488940383,90.03,1922.05,1746.84,18302628.0
177,2011-06-27,6119832.0,3.25,1056.26,343678.8,3.8,48461964.41352433,18.89439646092269,44412726.68717085,26.65887929218454,90.04440000000001,1922.47,1747.25,18304214.0
178,2011-06-28,6543367.0,3.25,1055.82,343678.8,3.8,48534230.91868548,19.2209184748262,44395465.32947125,26.72418369496524,90.0588,1921.8,1746.28,18305800.0
179,2011-06-29,5842066.0,3.25,1055.38,343678.8,3.8,48606497.42384664,19.54744048872972,44378203.97177164,26.78948809774595,90.0732,1921.57,1745.87,18307386.0
180,2011-06-30,6034378.0,3.25,1054.94,343678.8,3.8,48678763.92900779,19.87396250263324,44360942.61407205,26.85479250052665,90.0876,1921.43,1745.98,18308972.0
181,2011-07-01,6920843.0,3.25,1054.5,349987.0,3.1,48751030.43416895,20.20048451653675,44343681.25637244,26.92009690330735,90.102,1921.22,1745.63,18310559.0
182,2011-07-02,7132061.0,3.25,1054.8967741935485,349987.0,3.1,48823296.9393301,20.52700653044027,44326419.89867285,26.98540130608806,90.12151612903226,1921.46,1745.78,18311136.0
183,2011-07-03,4994444.0,3.25,1055.2935483870967,349987.0,3.1,48895563.44449126,20.8535285443438,44309158.54097325,27.05070570886876,90.14103225806451,1921.63,1745.86,18311713.0
184,2011-07-04,6308411.0,3.25,1055.6903225806452,349987.0,3.1,48924832.6174426,21.13522224562881,44304818.89635559,27.12241415630925,90.16054838709678,1921.62,1746.12,18312290.0
185,2011-07-05,6531080.0,3.25,1056.0870967741937,349987.0,3.1,48821715.26753739,21.27889193174637,44340264.52622709,27.21384032020223,90.18006451612904,1921.5,1745.8,18312867.0
186,2011-07-06,6485679.0,3.25,1056.483870967742,349987.0,3.1,48718597.91763219,21.42256161786391,44375710.15609859,27.30526648409522,90.19958064516128,1921.86,1746.19,18313444.0
187,2011-07-07,5952838.0,3.25,1056.8806451612902,349987.0,3.1,48615480.56772698,21.56623130398146,44411155.78597008,27.3966926479882,90.21909677419356,1919.33,1743.61,18314021.0
188,2011-07-08,6843646.0,3.25,1057.277419354839,349987.0,3.1,48512363.21782178,21.70990099009901,44446601.41584159,27.48811881188119,90.2386129032258,1920.5,1744.18,18314598.0
189,2011-07-09,6541698.0,3.25,1057.6741935483872,349987.0,3.1,48409245.86791658,21.85357067621656,44482047.04571308,27.57954497577417,90.25812903225808,1921.61,1744.8,18315176.0
190,2011-07-10,5498423.0,3.25,1058.0709677419354,349987.0,3.1,48306128.51801138,21.99724036233411,44517492.67558458,27.67097113966716,90.27764516129032,1922.07,1744.92,18315753.0
191,2011-07-11,5975041.0,3.25,1058.467741935484,349987.0,3.1,48203011.16810618,22.14091004845165,44552938.30545608,27.76239730356014,90.29716129032258,1923.2,1745.6,18316330.0
192,2011-07-12,5921976.0,3.25,1058.8645161290322,349987.0,3.1,48099893.81820097,22.2845797345692,44588383.93532757,27.85382346745313,90.31667741935485,1928.16,1748.98,18316907.0
193,2011-07-13,5975859.0,3.25,1059.2612903225806,349987.0,3.1,47996776.46829577,22.42824942068675,44623829.56519907,27.94524963134611,90.3361935483871,1931.04,1751.05,18317484.0
194,2011-07-14,6069973.0,3.25,1059.6580645161291,349987.0,3.1,47893659.11839057,22.57191910680429,44659275.19507057,28.03667579523909,90.35570967741936,1932.89,1752.15,18318061.0
195,2011-07-15,6702395.0,3.25,1060.0548387096774,349987.0,3.1,47790541.76848536,22.71558879292184,44694720.82494207,28.12810195913208,90.3752258064516,1934.8,1753.44,18318638.0
196,2011-07-16,6768827.0,3.25,1060.451612903226,349987.0,3.1,47687424.41858016,22.85925847903939,44730166.45481357,28.21952812302507,90.39474193548386,1936.27,1754.31,18319215.0
197,2011-07-17,5940767.0,3.25,1060.848387096774,349987.0,3.1,47584307.06867495,23.00292816515694,44765612.08468506,28.31095428691805,90.41425806451612,1937.18,1754.8,18319793.0
198,2011-07-18,6658221.0,3.25,1061.2451612903226,349987.0,3.1,47481189.71876975,23.14659785127449,44801057.71455656,28.40238045081104,90.4337741935484,1938.52,1755.88,18320370.0
199,2011-07-19,6585458.0,3.25,1061.6419354838708,349987.0,3.1,47378072.36886454,23.29026753739204,44836503.34442806,28.49380661470402,90.45329032258064,1940.56,1757.67,18320947.0
200,2011-07-20,6658432.0,3.25,1062.038709677419,349987.0,3.1,47274955.01895934,23.43393722350958,44871948.97429956,28.58523277859701,90.4728064516129,1942.0,1758.91,18321524.0
201,2011-07-21,6735601.0,3.25,1062.4354838709678,349987.0,3.1,47171837.66905414,23.57760690962713,44907394.60417105,28.67665894248999,90.49232258064517,1943.28,1760.01,18322101.0
202,2011-07-22,7327845.0,3.25,1062.832258064516,349987.0,3.1,47068720.31914894,23.72127659574468,44942840.23404256,28.76808510638298,90.51183870967742,1944.41,1760.93,18322678.0
203,2011-07-23,7274948.0,3.25,1063.2290322580643,349987.0,3.1,46965602.96924374,23.86494628186223,44978285.86391405,28.85951127027596,90.53135483870967,1945.33,1761.61,18323255.0
204,2011-07-24,5985462.0,3.25,1063.6258064516128,349987.0,3.1,46862485.61933853,24.00861596797977,45013731.49378555,28.95093743416895,90.55087096774191,1945.8,1761.93,18323832.0
205,2011-07-25,6781868.0,3.25,1064.0225806451613,349987.0,3.1,46759368.26943333,24.15228565409732,45049177.12365705,29.04236359806193,90.57038709677418,1946.74,1762.85,18324410.0
206,2011-07-26,6687254.0,3.25,1064.4193548387098,349987.0,3.1,46656250.91952813,24.29595534021487,45084622.75352854,29.13378976195492,90.58990322580644,1947.38,1763.63,18324987.0
207,2011-07-27,5839901.0,3.25,1064.816129032258,349987.0,3.1,46553133.56962292,24.43962502633242,45120068.38340004,29.2252159258479,90.6094193548387,1948.06,1764.43,18325564.0
208,2011-07-28,6187014.0,3.25,1065.2129032258065,349987.0,3.1,46450016.21971772,24.58329471244997,45155514.01327154,29.31664208974089,90.62893548387096,1948.79,1765.25,18326141.0
209,2011-07-29,7484275.0,3.25,1065.6096774193547,349987.0,3.1,46346898.86981251,24.72696439856751,45190959.64314304,29.40806825363387,90.64845161290322,1949.58,1766.06,18326718.0
210,2011-07-30,7899560.0,3.25,1066.0064516129032,349987.0,3.1,46243781.51990731,24.87063408468506,45226405.27301454,29.49949441752685,90.66796774193548,1950.25,1766.62,18327295.0
211,2011-07-31,6821318.0,3.25,1066.4032258064517,349987.0,3.1,46140664.17000211,25.01430377080261,45261850.90288603,29.59092058141984,90.68748387096774,1950.68,1766.94,18327872.0
212,2011-08-01,7310433.0,3.25,1066.8,349987.0,3.1,46037546.8200969,25.15797345692016,45297296.53275753,29.68234674531283,90.707,1951.48,1767.73,18328450.0
213,2011-08-02,7197896.0,3.25,1070.390322580645,349987.0,3.1,45934429.4701917,25.3016431430377,45332742.16262903,29.77377290920581,90.7041935483871,1952.44,1768.25,18329882.0
214,2011-08-03,7119322.0,3.25,1073.9806451612903,349987.0,3.1,45831312.1202865,25.44531282915525,45368187.79250053,29.8651990730988,90.70138709677418,1953.18,1768.74,18331314.0
215,2011-08-04,7047469.0,3.25,1077.5709677419354,349987.0,3.1,45806599.61049084,25.34832525805772,45379612.95639351,29.788771855909,90.69858064516129,1953.76,1769.09,18332746.0
216,2011-08-05,7647065.0,3.25,1081.1612903225805,349987.0,3.1,45830073.40867916,25.10343374763009,45376275.5422372,29.60918474826207,90.6957741935484,1954.02,1769.26,18334178.0
217,2011-08-06,7370981.0,3.25,1084.7516129032258,349987.0,3.1,45853547.20686749,24.85854223720245,45372938.12808089,29.42959764061513,90.69296774193548,1954.12,1769.28,18335610.0
218,2011-08-07,5873866.0,3.25,1088.3419354838709,349987.0,3.1,45877021.00505582,24.61365072677481,45369600.71392459,29.25001053296819,90.69016129032258,1954.23,1769.2,18337042.0
219,2011-08-08,6201856.0,3.25,1091.932258064516,349987.0,3.1,45900494.80324415,24.36875921634717,45366263.29976828,29.07042342532126,90.68735483870968,1954.13,1769.17,18338474.0
220,2011-08-09,6586903.0,3.25,1095.5225806451613,349987.0,3.1,45923968.60143248,24.12386770591953,45362925.88561197,28.89083631767432,90.68454838709675,1952.93,1767.99,18339907.0
221,2011-08-10,6754241.0,3.25,1099.1129032258063,349987.0,3.1,45947442.39962082,23.87897619549189,45359588.47145566,28.71124921002739,90.68174193548388,1951.6,1766.12,18341339.0
222,2011-08-11,6981026.0,3.25,1102.7032258064517,349987.0,3.1,45970916.19780914,23.63408468506425,45356251.05729935,28.53166210238045,90.67893548387096,1950.64,1764.88,18342771.0
223,2011-08-12,7406425.0,3.25,1106.2935483870967,349987.0,3.1,45994389.99599747,23.38919317463662,45352913.64314304,28.35207499473352,90.67612903225806,1949.51,1763.53,18344203.0
224,2011-08-13,7692113.0,3.25,1109.8838709677418,349987.0,3.1,46017863.7941858,23.14430166420898,45349576.22898673,28.17248788708658,90.67332258064516,1949.02,1762.75,18345635.0
225,2011-08-14,7188380.0,3.25,1113.4741935483871,349987.0,3.1,46041337.59237413,22.89941015378134,45346238.81483042,27.99290077943965,90.67051612903224,1948.83,1762.37,18347067.0
226,2011-08-15,7096519.0,3.25,1117.0645161290322,349987.0,3.1,46064811.39056246,22.6545186433537,45342901.40067411,27.81331367179272,90.66770967741935,1948.63,1762.08,18348499.0
227,2011-08-16,6812204.0,3.25,1120.6548387096773,349987.0,3.1,46088285.18875079,22.40962713292607,45339563.9865178,27.63372656414578,90.66490322580646,1947.61,1760.69,18349931.0
228,2011-08-17,6447155.0,3.25,1124.2451612903226,349987.0,3.1,46111758.98693912,22.16473562249842,45336226.57236149,27.45413945649884,90.66209677419354,1946.15,1758.85,18351364.0
229,2011-08-18,6786359.0,3.25,1127.8354838709677,349987.0,3.1,46135232.78512745,21.91984411207079,45332889.15820518,27.27455234885191,90.65929032258065,1944.66,1756.96,18352796.0
230,2011-08-19,7202175.0,3.25,1131.4258064516127,349987.0,3.1,46158706.58331577,21.67495260164315,45329551.74404887,27.09496524120497,90.65648387096776,1943.23,1755.26,18354228.0
231,2011-08-20,7125512.0,3.25,1135.016129032258,349987.0,3.1,46182180.38150411,21.43006109121551,45326214.32989256,26.91537813355804,90.65367741935484,1942.03,1753.81,18355660.0
232,2011-08-21,6310515.0,3.25,1138.6064516129031,349987.0,3.1,46205654.17969244,21.18516958078787,45322876.91573626,26.7357910259111,90.65087096774194,1941.39,1752.83,18357092.0
233,2011-08-22,6706867.0,3.25,1142.1967741935482,349987.0,3.1,46229127.97788077,20.94027807036024,45319539.50157995,26.55620391826417,90.64806451612904,1940.0,1751.24,18358524.0
234,2011-08-23,6617991.0,3.25,1145.7870967741935,349987.0,3.1,46252601.7760691,20.69538655993259,45316202.08742364,26.37661681061723,90.64525806451611,1938.99,1749.66,18359956.0
235,2011-08-24,6627695.0,3.25,1149.3774193548386,349987.0,3.1,46276075.57425743,20.45049504950495,45312864.67326733,26.1970297029703,90.64245161290324,1937.69,1748.11,18361388.0
236,2011-08-25,6780203.0,3.25,1152.967741935484,349987.0,3.1,46299549.37244575,20.20560353907732,45309527.25911102,26.01744259532337,90.63964516129032,1936.5,1746.61,18362821.0
237,2011-08-26,7437848.0,3.25,1156.558064516129,349987.0,3.1,46323023.17063408,19.96071202864968,45306189.84495471,25.83785548767643,90.63683870967742,1935.49,1745.25,18364253.0
238,2011-08-27,7974445.0,3.25,1160.148387096774,349987.0,3.1,46346496.96882241,19.71582051822204,45302852.4307984,25.65826838002949,90.63403225806452,1934.78,1744.27,18365685.0
239,2011-08-28,7423795.0,3.25,1163.7387096774194,349987.0,3.1,46369970.76701074,19.4709290077944,45299515.01664209,25.47868127238256,90.6312258064516,1934.6,1743.83,18367117.0
240,2011-08-29,6909541.0,3.25,1167.3290322580644,349987.0,3.1,46393444.56519907,19.22603749736676,45296177.60248578,25.29909416473562,90.62841935483873,1933.96,1743.18,18368549.0
241,2011-08-30,6730241.0,3.25,1170.9193548387095,349987.0,3.1,46416918.36338741,18.98114598693912,45292840.18832947,25.11950705708869,90.6256129032258,1934.09,1742.54,18369981.0
242,2011-08-31,6667847.0,3.25,1174.5096774193548,349987.0,3.1,46440392.16157573,18.73625447651149,45289502.77417316,24.93991994944176,90.6228064516129,1934.04,1742.35,18371413.0
243,2011-09-01,6687644.0,3.25,1178.1,349987.0,3.1,46463865.95976406,18.49136296608385,45286165.36001685,24.76033284179482,90.62,1933.36,1741.03,18372846.0
244,2011-09-02,7213730.0,3.25,1175.83,349987.0,3.1,46487339.75795239,18.24647145565621,45282827.94586054,24.58074573414788,90.61859016393444,1933.32,1740.53,18373908.0
245,2011-09-03,7490889.0,3.25,1173.56,349987.0,3.1,46510813.55614072,18.00157994522857,45279490.53170423,24.40115862650095,90.61718032786884,1933.22,1740.15,18374970.0
246,2011-09-04,6490423.0,3.25,1171.29,349987.0,3.1,46514290.74468085,17.66260796292395,45196104.00189593,24.52003370549821,90.61577049180327,1933.21,1739.86,18376032.0
247,2011-09-05,6754058.0,3.25,1169.02,349987.0,3.1,46517638.08510638,17.32302506846431,45112197.67263535,24.6408468506425,90.61436065573773,1933.23,1739.85,18377095.0
248,2011-09-06,6825926.0,3.25,1166.75,349987.0,3.1,46520985.42553192,16.98344217400465,45028291.34337477,24.76165999578681,90.61295081967214,1935.78,1741.21,18378157.0
249,2011-09-07,6905866.0,3.25,1164.48,349987.0,3.1,46524332.76595744,16.64385927954498,44944385.01411418,24.88247314093111,90.61154098360656,1937.02,1741.68,18379219.0
250,2011-09-08,7018232.0,3.25,1162.21,349987.0,3.1,46527680.10638298,16.30427638508532,44860478.68485359,25.00328628607541,90.61013114754098,1937.95,1742.21,18380282.0
251,2011-09-09,7249735.0,3.25,1159.9399999999998,349987.0,3.1,46531027.44680851,15.96469349062566,44776572.355593,25.12409943121972,90.60872131147542,1939.12,1742.86,18381344.0
252,2011-09-10,6364655.0,3.25,1157.6699999999998,349987.0,3.1,46534374.78723405,15.625110596166,44692666.02633242,25.24491257636402,90.60731147540984,1940.59,1743.67,18382406.0
253,2011-09-11,5587397.0,3.25,1155.4,349987.0,3.1,46537722.12765957,15.28552770170636,44608759.69707184,25.36572572150832,90.60590163934428,1941.35,1743.96,18383468.0
254,2011-09-12,8974328.0,3.25,1153.13,349987.0,3.1,46541069.4680851,14.9459448072467,44524853.36781126,25.48653886665262,90.60449180327868,1941.89,1744.25,18384531.0
255,2011-09-13,7114514.0,3.25,1150.86,349987.0,3.1,46544416.80851064,14.60636191278703,44440947.03855067,25.60735201179692,90.60308196721311,1942.47,1744.47,18385593.0
256,2011-09-14,6370595.0,3.25,1148.59,349987.0,3.1,46547764.14893617,14.26677901832737,44357040.70929008,25.72816515694122,90.60167213114757,1943.22,1744.87,18386655.0
257,2011-09-15,6432651.0,3.25,1146.32,349987.0,3.1,46551111.4893617,13.92719612386771,44273134.38002949,25.84897830208553,90.60026229508198,1943.46,1745.05,18387718.0
